,B23409,B00367,B13847,B15553,B10749,B03605,B17517,B05851,B12869,B20167,B18365,B21754,B21401,B21937,B21046,B18646,B11920,B20159,B07325,B21967
44064,28.75754,58.78287,61.4741,40.03821,83.12293,44.34919,17.34098,50.56655,24.0474,69.12513,143.9086,40.44686,129.43516,37.56218,56.06137,44.00981,34.94888,26.2943,51.8351,36.37568
44065,28.75754,58.78287,61.4741,40.03821,83.12293,44.34919,17.34098,50.56655,24.0474,69.12513,143.9086,40.44686,129.43516,37.56218,56.06137,44.00981,34.94888,26.2943,51.8351,36.37568
44066,28.75754,58.78287,61.4741,40.03821,83.12293,44.34919,17.34098,50.56655,24.0474,69.12513,143.9086,40.44686,129.43516,37.56218,56.06137,44.00981,34.94888,26.2943,51.8351,36.37568
44067,28.99481,58.7406,62.13147,40.37325,84.31778,44.95628,17.57096,50.57376,24.27279,67.1804,144.59135,40.44825,133.26761,37.84103,56.98264,44.13609,35.04768,26.36368,52.6808,36.50606
44068,29.01854,58.67719,62.39442,40.49509,84.35007,45.11604,17.57096,50.52637,24.3248,68.0655,145.50169,40.44954,133.20408,37.93945,56.84616,44.32552,35.04976,26.64119,52.73912,36.63644
44069,29.16091,58.65605,63.40866,40.86059,84.38237,45.53141,17.70896,50.50389,24.42883,69.61131,146.18444,40.45093,132.16657,38.3003,56.64143,44.57808,34.95511,26.79151,53.23487,36.70163
44070,29.08972,58.61378,63.22084,40.89105,84.89906,45.24384,17.52497,50.45651,24.42883,69.37446,146.03271,40.45221,133.47934,38.39872,56.98264,44.53599,34.95719,27.53155,52.60789,36.57125
44071,29.25581,58.7406,63.44623,41.14995,85.51263,45.4036,17.63996,50.45892,24.55019,68.12784,147.17063,40.49161,134.5592,38.79239,57.28974,44.74646,35.1568,27.60092,53.01616,36.57125
44072,29.25581,58.7406,63.44623,41.14995,85.51263,45.4036,17.63996,50.45892,24.55019,68.12784,147.17063,40.49161,134.5592,38.79239,57.28974,44.74646,35.1568,27.60092,53.01616,36.57125
44073,29.25581,58.7406,63.44623,41.14995,85.51263,45.4036,17.63996,50.45892,24.55019,68.12784,147.17063,40.49161,134.5592,38.79239,57.28974,44.74646,35.1568,27.60092,53.01616,36.57125
44074,29.16091,58.80401,63.97213,41.08904,84.83447,45.14799,17.54797,50.46591,24.44617,69.63625,146.6396,40.50637,132.37831,38.69397,56.74379,44.8517,35.06634,27.34654,52.57873,36.18011
44075,29.42191,58.78287,64.51681,41.31748,85.22199,45.4036,17.52497,50.46844,24.58487,70.14736,147.70166,40.54579,132.71709,39.03843,57.49446,45.54626,35.26209,26.83777,52.70996,36.37568
44076,29.63545,58.82515,64.9488,41.94189,86.57831,45.97874,17.73195,50.47097,24.8276,70.49641,150.50852,40.54688,134.87681,39.54691,58.14277,45.90406,35.16728,26.44462,53.27861,36.44087
44077,28.99481,58.86742,62.30051,40.37325,84.38237,44.79652,17.38698,50.44857,24.30746,71.05739,145.34996,40.54806,132.95,38.10347,57.28974,43.90457,35.26616,26.30587,52.12672,36.04973
44078,28.82872,58.69833,61.60557,39.97729,84.31778,44.50895,17.36398,50.4511,24.16876,71.28179,143.75688,40.54914,133.88164,37.77542,57.35798,43.16792,35.2742,27.10371,51.93717,36.04973
44079,28.82872,58.69833,61.60557,39.97729,84.31778,44.50895,17.36398,50.4511,24.16876,71.28179,143.75688,40.54914,133.88164,37.77542,57.35798,43.16792,35.2742,27.10371,51.93717,36.04973
44080,28.82872,58.69833,61.60557,39.97729,84.31778,44.50895,17.36398,50.4511,24.16876,71.28179,143.75688,40.54914,133.88164,37.77542,57.35798,43.16792,35.2742,27.10371,51.93717,36.04973
44081,28.82872,58.69833,61.60557,39.97729,84.31778,44.50895,17.36398,50.4511,24.16876,71.28179,143.75688,40.54914,133.88164,37.77542,57.35798,43.16792,35.2742,27.10371,51.93717,36.04973
44082,28.40163,58.7406,59.50197,38.77416,82.41248,43.93382,17.17196,50.48612,23.78733,74.02435,140.64657,40.55016,130.59971,36.74205,56.4367,42.55755,34.98557,26.8262,51.41226,36.11492
44083,28.73381,58.7406,61.11723,39.56609,83.57503,44.73261,17.47241,50.48865,24.06474,73.57557,143.37757,40.55128,131.29845,37.51297,56.60731,43.27315,35.18128,26.97652,52.24337,36.37568
44084,28.47281,58.76174,60.25325,38.83508,82.34789,44.22138,17.28752,50.49117,23.82201,76.24334,141.55691,40.55249,128.88464,36.87327,56.2661,42.78907,35.18331,26.76839,51.80594,36.11492
44085,28.56772,58.80401,60.04665,38.83508,82.83229,44.63676,17.47241,50.4937,23.89136,76.05634,141.86035,40.55381,129.75276,36.90607,56.16373,42.72593,35.18925,26.71057,52.31627,36.37568
44086,28.56772,58.80401,60.04665,38.83508,82.83229,44.63676,17.47241,50.4937,23.89136,76.05634,141.86035,40.55381,129.75276,36.90607,56.16373,42.72593,35.18925,26.71057,52.31627,36.37568
44087,28.56772,58.80401,60.04665,38.83508,82.83229,44.63676,17.47241,50.4937,23.89136,76.05634,141.86035,40.55381,129.75276,36.90607,56.16373,42.72593,35.18925,26.71057,52.31627,36.37568
44088,28.82872,58.78287,61.06089,39.36811,83.93026,45.05213,17.56486,50.50127,24.1861,75.4829,143.9086,40.55523,132.10305,37.48017,57.15325,43.6941,35.28815,26.71057,52.76828,36.83201
44089,28.8999,58.7406,61.8873,39.56609,83.93026,45.43555,17.65731,50.50379,24.27279,76.06881,145.04652,40.51831,130.79028,37.6606,56.84616,43.90457,35.29015,26.81464,53.01616,37.02758
44090,28.94736,58.76174,61.26749,39.33765,84.25319,45.43555,17.68042,50.50631,24.29013,72.96472,144.74307,40.51974,132.8653,37.44736,56.84616,44.0519,35.29218,26.9534,52.88493,37.15795
44091,28.805,58.76174,60.21569,39.0026,83.83338,45.49946,17.68042,50.4839,24.20344,72.91486,143.98446,40.52106,132.95,37.20132,56.81204,43.86248,35.29418,26.80308,52.72454,37.02758
44092,28.66263,58.71946,59.68979,38.6371,83.05834,45.3397,17.56486,50.48642,24.0474,73.7501,143.07413,40.52248,131.87014,36.80766,56.57319,43.96771,35.20347,26.96496,52.28711,37.09277
44093,28.66263,58.71946,59.68979,38.6371,83.05834,45.3397,17.56486,50.48642,24.0474,73.7501,143.07413,40.52248,131.87014,36.80766,56.57319,43.96771,35.20347,26.96496,52.28711,37.09277
44094,28.66263,58.71946,59.68979,38.6371,83.05834,45.3397,17.56486,50.48642,24.0474,73.7501,143.07413,40.52248,131.87014,36.80766,56.57319,43.96771,35.20347,26.96496,52.28711,37.09277
44095,28.35418,58.76174,59.18267,38.21067,81.37909,44.41309,17.10263,50.494,23.70064,76.10621,141.25346,40.52379,127.08487,36.49601,55.00361,43.18897,35.10869,26.72214,50.81444,36.70163
44096,28.47281,58.71946,60.49742,38.62187,81.66973,44.477,17.07951,50.49638,23.80467,76.84172,142.69482,40.525,126.64022,36.85687,55.07185,43.73619,35.11073,26.76839,50.69779,36.57125
44097,28.09318,58.65605,58.76946,37.66241,79.92589,44.34919,16.96396,50.49876,23.45792,80.28239,139.66038,40.52612,123.52768,35.97112,54.25294,42.8943,34.91907,26.68745,50.34785,35.98455
44098,28.04572,58.5715,58.84459,37.79948,80.02277,44.25333,16.94084,50.50113,23.42324,80.17019,140.03968,40.52733,123.57003,36.08594,54.45766,42.70488,34.92117,26.54869,50.24579,35.6586
44099,28.28299,58.52855,59.91517,38.40865,80.95928,44.44505,16.96396,50.50367,23.66597,80.19513,142.01207,40.52864,124.71341,36.66003,54.66239,43.56782,34.8306,26.53713,50.12914,35.78898
44100,28.28299,58.52855,59.91517,38.40865,80.95928,44.44505,16.96396,50.50367,23.66597,80.19513,142.01207,40.52864,124.71341,36.66003,54.66239,43.56782,34.8306,26.53713,50.12914,35.78898
44101,28.28299,58.52855,59.91517,38.40865,80.95928,44.44505,16.96396,50.50367,23.66597,80.19513,142.01207,40.52864,124.71341,36.66003,54.66239,43.56782,34.8306,26.53713,50.12914,35.78898
44102,28.61518,58.54978,61.28627,39.03306,82.20801,44.95628,17.26441,50.51126,23.96071,78.30026,144.21205,40.53,127.65656,37.25053,55.51543,44.4518,34.83252,26.66432,51.1498,36.04973
44103,28.56772,58.59224,60.79794,38.88077,81.62452,45.11604,17.21818,50.48886,23.89136,80.36965,143.9086,40.53135,125.7721,37.10291,55.27658,44.53599,34.83458,26.64119,51.17896,35.91936
44104,28.66263,58.54978,61.28627,39.24627,82.40251,44.98823,17.14885,50.44152,24.01272,80.64391,144.28791,40.54385,127.23309,37.36535,55.37894,44.76751,34.93349,27.03434,51.13522,36.31049
44105,28.805,58.54978,62.48833,39.48995,82.49976,45.53141,17.2413,50.44386,24.1861,83.04989,145.42583,40.58352,126.95783,37.59499,55.65191,45.29369,35.03278,26.9534,51.55807,36.50606
44106,28.71009,58.52855,61.64314,39.13967,82.40251,45.21189,17.17196,50.42124,24.13409,82.15232,144.59135,40.58495,128.60938,37.21773,56.09549,45.23055,34.9425,27.1384,51.29561,36.2453
44107,28.71009,58.52855,61.64314,39.13967,82.40251,45.21189,17.17196,50.42124,24.13409,82.15232,144.59135,40.58495,128.60938,37.21773,56.09549,45.23055,34.9425,27.1384,51.29561,36.2453
44108,28.71009,58.52855,61.64314,39.13967,82.40251,45.21189,17.17196,50.42124,24.13409,82.15232,144.59135,40.58495,128.60938,37.21773,56.09549,45.23055,34.9425,27.1384,51.29561,36.2453
44109,29.08972,58.4224,62.67616,39.9316,83.69917,45.81898,17.4493,50.4033,24.48084,79.63415,147.24649,40.548,131.72192,37.90664,57.28974,46.28291,35.04179,27.97094,52.0684,36.57125
44110,28.92363,58.48609,61.38019,39.29196,82.79151,45.27579,17.31063,50.35571,24.34214,80.84337,145.95685,40.54937,129.92215,37.44736,57.01677,46.19872,35.04405,27.71655,51.74762,36.50606
44111,29.23209,58.35872,62.92032,39.96206,84.153,45.75507,17.4493,50.33309,24.65422,79.62168,148.38441,40.55084,132.92883,38.11987,57.69919,47.06166,35.0463,28.05188,52.11214,36.76682
44112,29.46936,58.37994,63.20206,40.25142,85.19032,46.13849,17.56486,50.31047,24.8276,76.64226,149.59819,40.55227,135.51202,38.34951,57.97216,47.20899,35.14559,27.80906,52.53499,37.02758
44113,29.588,58.37994,64.1036,40.58646,85.44965,46.61777,17.68042,50.31282,24.9663,77.80161,150.96369,40.55373,134.74977,38.62836,58.27925,47.65098,35.34643,27.85531,53.04532,37.02758
44114,29.588,58.37994,64.1036,40.58646,85.44965,46.61777,17.68042,50.31282,24.9663,77.80161,150.96369,40.55373,134.74977,38.62836,58.27925,47.65098,35.34643,27.85531,53.04532,37.02758
44115,29.588,58.37994,64.1036,40.58646,85.44965,46.61777,17.68042,50.31282,24.9663,77.80161,150.96369,40.55373,134.74977,38.62836,58.27925,47.65098,35.34643,27.85531,53.04532,37.02758
44116,29.82527,58.37994,65.30566,41.27179,86.3249,46.93729,17.74975,50.31985,25.17435,77.52736,152.48091,40.5551,135.78728,39.20245,58.41574,48.02983,35.34868,27.85531,53.33694,37.41871
44117,29.70663,58.48609,65.43714,41.07381,85.70898,46.58582,17.58797,50.32233,25.03565,78.64932,151.87402,40.51808,133.69108,39.03843,58.38162,47.98774,35.35094,27.38123,52.82661,37.28833
44118,29.61173,58.48609,64.81733,40.83014,85.25515,46.45801,17.58797,50.32481,24.93162,78.39999,151.34299,40.55754,133.62756,38.79239,58.04041,47.54575,35.35319,27.28872,52.73912,37.09277
44119,29.49309,58.44363,64.87367,40.87582,85.51449,45.78702,17.31063,50.35213,24.89695,77.42763,151.41886,40.48204,135.08855,38.67757,58.44986,47.69308,35.16137,27.34654,51.90801,36.83201
44120,29.54054,58.46486,64.2163,40.83014,85.80623,46.07459,17.40308,50.3295,24.89695,79.12303,151.49472,40.48322,134.66507,38.71037,58.44986,47.90355,35.26517,27.47373,52.30169,36.8972
44121,29.54054,58.46486,64.2163,40.83014,85.80623,46.07459,17.40308,50.3295,24.89695,79.12303,151.49472,40.48322,134.66507,38.71037,58.44986,47.90355,35.26517,27.47373,52.30169,36.8972
44122,29.54054,58.46486,64.2163,40.83014,85.80623,46.07459,17.40308,50.3295,24.89695,79.12303,151.49472,40.48322,134.66507,38.71037,58.44986,47.90355,35.26517,27.47373,52.30169,36.8972
44123,29.35072,58.44363,63.20206,40.12958,84.50958,45.88288,17.35685,50.33654,24.70623,80.71871,149.29474,40.48429,133.01352,38.10347,57.93804,47.44051,35.26742,27.65874,52.21421,36.83201
44124,29.42191,58.40117,63.50257,40.25142,84.93099,46.2024,17.4493,50.31392,24.8276,79.70894,150.12922,40.48527,134.28395,38.2511,58.24513,47.39842,35.26968,28.06345,52.60789,37.15795
44125,29.327,58.37994,63.03302,40.11435,84.54199,46.01069,17.37997,50.31626,24.79292,81.29215,149.44647,40.48615,133.71225,38.07067,57.93804,47.06166,35.27193,28.24845,52.18505,37.22314
44126,29.42191,58.33749,63.18328,40.1905,85.48207,45.85093,17.35685,50.29364,24.91428,77.97614,149.90163,40.48712,136.71893,38.15268,58.3475,47.54575,35.27418,28.71097,51.99549,37.35352
44127,29.51682,58.40117,63.65283,40.31233,85.70898,46.07459,17.47241,50.29598,25.01831,78.33766,150.88783,40.4882,137.58705,38.2839,58.85932,47.77727,35.28095,28.4219,52.41834,37.41871
44128,29.51682,58.40117,63.65283,40.31233,85.70898,46.07459,17.47241,50.29598,25.01831,78.33766,150.88783,40.4882,137.58705,38.2839,58.85932,47.77727,35.28095,28.4219,52.41834,37.41871
44129,29.51682,58.40117,63.65283,40.31233,85.70898,46.07459,17.47241,50.29598,25.01831,78.33766,150.88783,40.4882,137.58705,38.2839,58.85932,47.77727,35.28095,28.4219,52.41834,37.41871
44130,29.13718,58.46486,62.7325,39.5204,83.89366,45.24384,17.17196,50.30212,24.67156,81.04283,148.23269,40.48931,133.73343,37.48017,57.8698,46.89328,35.18616,27.99407,51.25187,37.15795
44131,29.04227,58.50732,63.01424,39.4138,82.85634,45.14799,17.03329,50.32926,24.58487,82.07752,147.32235,40.52881,130.8538,37.36535,57.66507,46.85119,35.18842,27.70499,50.93109,37.35352
44132,28.3779,58.48609,60.94819,38.01269,80.26303,43.99772,16.54795,50.33142,24.03006,85.31874,142.5431,40.53007,126.78844,36.10234,57.01677,45.56731,34.89956,27.65874,49.41467,36.70163
44133,28.49654,58.35872,61.43653,38.43911,81.07344,44.09358,16.59417,50.30865,24.1861,82.81303,144.13619,40.53129,128.69407,36.52881,57.56271,45.79883,34.90181,28.1097,49.53132,36.83201
44134,28.16436,58.2738,59.48318,38.01269,80.87894,43.77406,16.50172,50.31266,23.99539,82.55124,144.06032,40.50633,129.20224,36.15155,57.05089,45.06217,34.90632,28.56066,49.19596,36.57125
44135,28.16436,58.2738,59.48318,38.01269,80.87894,43.77406,16.50172,50.31266,23.99539,82.55124,144.06032,40.50633,129.20224,36.15155,57.05089,45.06217,34.90858,28.56066,49.19596,36.57125
44136,28.16436,58.2738,59.48318,38.01269,80.87894,43.77406,16.50172,50.31266,23.99539,82.55124,144.06032,40.50633,129.20224,36.15155,57.05089,45.06217,34.90858,28.56066,49.19596,36.57125
44137,28.44909,58.33749,59.85883,38.45434,82.27284,44.28529,16.73284,50.29269,24.27279,79.64661,145.2741,40.54599,133.45817,36.59442,57.80156,45.35683,34.81382,28.24845,49.83752,36.70163
44138,28.85245,58.2738,61.32384,39.13967,83.86125,45.24384,17.12574,50.29521,24.65422,80.17019,148.15683,40.54743,135.82963,37.26693,59.02992,46.7249,35.01065,28.47971,50.96025,36.8972
44139,29.23209,58.52855,62.95789,40.17527,84.34749,46.29825,17.35685,50.44776,24.94896,80.14526,151.41886,40.5873,133.58521,38.00506,58.5181,47.98774,35.20748,27.56624,52.15588,37.35352
44140,29.75409,58.57101,64.51681,41.04335,85.90348,47.51243,17.77286,50.47528,25.36506,80.0206,154.75675,40.55062,137.24827,38.79239,59.71235,48.99801,35.59877,27.45061,53.439,37.87504
44141,29.80154,58.50732,64.25386,40.93674,85.7414,47.57633,17.79598,50.5028,25.36506,81.62874,155.51536,40.55235,135.70259,38.84159,59.23465,48.82963,35.7031,27.97094,53.49733,38.00542
44142,29.80154,58.50732,64.25386,40.93674,85.7414,47.57633,17.79598,50.5028,25.36506,81.62874,155.51536,40.55235,135.70259,38.84159,59.23465,48.82963,35.7031,27.97094,53.49733,38.00542
44143,29.80154,58.50732,64.25386,40.93674,85.7414,47.57633,17.79598,50.5028,25.36506,81.62874,155.51536,40.55235,135.70259,38.84159,59.23465,48.82963,35.7031,27.97094,53.49733,38.00542
44144,30.15745,58.46486,63.16449,41.02812,89.24237,48.02365,18.28132,50.46031,25.76383,70.53381,156.04639,40.55419,145.48486,39.03843,59.9512,48.66125,35.8027,28.88442,55.11581,38.39655
44145,30.18118,58.4224,62.5259,40.93674,89.85828,47.64023,18.4431,50.43781,25.74649,68.51429,154.60502,40.55611,148.34332,38.98922,60.94072,48.24031,35.80507,29.13881,55.18871,38.20098
44146,30.39473,58.4224,63.42744,41.25656,89.66379,48.18341,18.60488,50.44032,25.81584,68.96307,155.59122,40.55813,146.86116,39.36648,60.77011,48.72439,35.7102,29.13881,55.55323,38.65731
44147,30.15745,58.57101,62.63859,40.93674,88.59404,47.83194,18.41999,50.49284,25.62513,71.30672,154.4533,40.56024,143.55805,39.08763,59.88296,48.30345,35.61534,28.24845,55.08664,38.52693
44148,30.46591,58.54978,63.38988,41.54592,90.15003,48.18341,18.58177,50.5204,25.97188,68.62648,156.42569,40.56245,147.85632,39.56331,60.63363,48.89277,35.71967,28.31783,55.66988,38.65731
44149,30.46591,58.54978,63.38988,41.54592,90.15003,48.18341,18.58177,50.5204,25.97188,68.62648,156.42569,40.56245,147.85632,39.56331,60.63363,48.89277,35.71967,28.31783,55.66988,38.65731
44150,30.46591,58.54978,63.38988,41.54592,90.15003,48.18341,18.58177,50.5204,25.97188,68.62648,156.42569,40.56245,147.85632,39.56331,60.63363,48.89277,35.71967,28.31783,55.66988,38.65731
44151,30.77436,58.54978,64.04726,42.07895,91.57635,48.56684,18.836,50.55308,26.26663,64.35057,158.01878,40.48811,152.68394,39.98978,61.52078,49.14534,35.9165,28.44503,56.47183,39.04845
44152,30.77436,58.63469,64.34777,41.85051,91.15494,48.34317,18.81289,50.58058,26.21461,63.68986,157.56361,40.52864,152.59924,39.77655,61.35018,49.25058,35.91886,28.12126,56.29686,39.11364
44153,30.632,58.63469,64.44168,41.39363,90.24728,48.31122,18.74355,50.63309,26.04124,65.42267,155.97053,40.49261,151.09591,39.36648,61.04308,48.99801,36.01846,27.94782,56.0344,39.11364
44154,30.75064,58.67715,64.96758,41.56115,90.50661,48.66269,18.81289,50.6856,26.14526,64.35057,156.88086,40.53313,151.81581,39.5141,60.87248,49.48209,35.92359,27.71655,56.15105,38.91807
44155,30.77436,58.71961,64.66707,41.25656,89.95553,48.88636,18.85911,50.7131,26.12792,64.68716,155.97053,40.53521,150.71478,39.16965,60.59951,49.69257,35.93069,27.31185,56.29686,38.98326
44156,30.77436,58.71961,64.66707,41.25656,89.95553,48.88636,18.85911,50.7131,26.12792,64.68716,155.97053,40.53521,150.71478,39.16965,60.59951,49.69257,35.93069,27.31185,56.29686,38.98326
44157,30.77436,58.71961,64.66707,41.25656,89.95553,48.88636,18.85911,50.7131,26.12792,64.68716,155.97053,40.53521,150.71478,39.16965,60.59951,49.69257,35.93069,27.31185,56.29686,38.98326
44158,30.98791,58.65592,65.68131,41.54592,91.05769,48.53488,18.81289,50.72061,26.28396,60.19933,156.57741,40.49888,155.20361,39.41569,61.65727,50.15561,35.93306,27.50842,56.12189,39.37439
44159,31.36755,58.65592,66.77067,42.20079,93.00268,48.98221,19.13645,50.69812,26.5787,57.17004,158.01878,40.50077,160.85701,39.92417,62.40794,50.21875,36.03265,27.90156,57.05507,39.50477
44160,31.36755,58.69838,67.25901,42.12464,92.4516,48.88636,19.11334,50.70063,26.49202,58.45406,157.94292,40.50256,158.0409,39.90777,61.93024,50.26084,36.13462,28.07501,57.12797,39.37439
44161,31.36755,58.69838,67.25901,42.12464,92.4516,48.88636,19.11334,50.70063,26.49202,58.45406,157.94292,40.50256,158.0409,39.90777,61.93024,50.26084,36.13462,28.07501,57.12797,39.37439
44162,31.53364,58.76207,67.59709,42.23124,92.54885,49.46149,19.25201,50.70565,26.63072,59.16463,158.47394,40.50426,157.29982,40.0718,62.0326,50.89226,36.14172,27.6703,57.75495,39.63515
44163,31.53364,58.76207,67.59709,42.23124,92.54885,49.46149,19.25201,50.70565,26.63072,59.16463,158.47394,40.50426,157.29982,40.0718,62.0326,50.89226,36.14172,27.6703,57.75495,39.63515
44164,31.53364,58.76207,67.59709,42.23124,92.54885,49.46149,19.25201,50.70565,26.63072,59.16463,158.47394,40.50426,157.29982,40.0718,62.0326,50.89226,36.14172,27.6703,57.75495,39.63515
44165,31.32009,58.76207,66.95849,42.0028,91.64119,48.95026,18.92845,50.71318,26.40533,62.26872,158.62567,40.56305,153.19211,39.94057,61.07721,50.74493,36.14408,27.68187,57.0259,39.11364
44166,31.50991,58.71961,67.70978,42.56629,92.61368,49.6532,19.25201,50.71568,26.66539,62.03186,159.99117,40.56462,155.07657,40.30143,61.96436,51.01854,36.34119,28.28314,58.22154,39.63515
44167,31.53364,58.7833,67.12753,42.66913,93.22959,49.6532,19.29823,50.74323,26.70007,60.16193,159.99117,40.56608,156.47404,40.39985,61.72551,50.61865,36.34345,28.65316,58.35277,39.76553
44168,31.62855,58.84698,67.61587,42.66913,93.26201,49.6532,19.34446,50.74573,26.80409,59.52615,159.99117,40.56745,158.0409,40.31784,62.5103,50.93436,36.54056,28.28314,58.49858,39.9611
44169,31.86582,58.82575,67.74735,43.05312,94.26692,49.87686,19.46001,50.74823,27.04682,56.30987,161.66011,40.56872,161.44987,40.66229,63.87516,51.64996,36.54735,28.9538,59.00891,40.28705
44170,31.86582,58.82575,67.74735,43.05312,94.26692,49.87686,19.46001,50.74823,27.04682,56.30987,161.66011,40.56872,161.44987,40.66229,63.87516,51.64996,36.54735,28.9538,59.00891,40.28705
44171,31.86582,58.82575,67.74735,43.05312,94.26692,49.87686,19.46001,50.74823,27.04682,56.30987,161.66011,40.56872,161.44987,40.66229,63.87516,51.64996,36.54735,28.9538,59.00891,40.28705
44172,31.81837,58.91067,68.08543,42.93024,93.651,49.62125,19.32134,50.75528,26.99481,57.64375,161.43253,40.56989,160.09475,40.59668,63.67043,52.00609,36.64704,28.56066,58.57148,40.28705
44173,31.91328,58.9319,68.23568,43.03776,93.94275,49.81296,19.39068,50.78267,27.06416,56.74619,161.66011,40.57097,160.72996,40.66229,64.25049,52.42276,36.55188,28.34096,58.5569,40.28705
44174,31.72346,58.88944,67.39048,42.66913,93.52134,49.6532,19.41379,50.78503,26.96013,56.59659,159.536,40.57195,160.83583,40.28503,64.18225,51.79775,36.55414,28.49128,58.32361,40.09148
44175,31.8421,58.9319,67.63465,42.68449,93.31103,49.5893,19.4369,50.78738,27.01215,54.90119,159.46014,40.57284,160.65464,40.18661,64.33443,52.65714,36.65383,28.08657,58.23612,40.15667
44176,31.81837,58.97436,67.1651,42.51553,92.88118,49.39759,19.36757,50.78973,26.97747,55.53696,159.536,40.57362,158.60291,40.23582,64.4052,52.68318,36.66061,27.93625,57.8716,40.22186
44177,31.81837,58.97436,67.1651,42.51553,92.88118,49.39759,19.36757,50.78973,26.97747,55.53696,159.536,40.57362,158.60291,40.23582,64.4052,52.68318,36.66061,27.93625,57.8716,40.22186
44178,31.81837,58.97436,67.1651,42.51553,92.88118,49.39759,19.36757,50.78973,26.97747,55.53696,159.536,40.57362,158.60291,40.23582,64.4052,52.68318,36.66061,27.93625,57.8716,40.22186
44179,31.74719,58.99559,67.74735,42.43873,91.95535,49.39759,19.39068,50.82183,26.90812,57.43183,159.00497,40.57431,155.76041,40.121,64.22827,53.15194,36.66288,28.06345,57.81327,40.48261
44180,32.00819,58.97436,68.51742,43.0224,93.14571,49.78101,19.55246,50.82406,27.20286,56.26,160.74978,40.57491,158.43193,40.59668,65.46683,53.82903,36.76256,28.19064,58.44025,40.61299
44181,32.1031,59.03805,69.00575,43.0992,93.04651,50.10053,19.64491,50.82629,27.23754,56.50933,160.82987,40.57541,157.5343,40.66229,65.07757,54.16758,36.86225,28.29471,58.71729,40.93894
44182,32.29292,59.01682,69.7946,43.37567,93.47636,50.67566,19.80669,50.80348,27.44559,56.82098,162.03129,40.57581,158.19684,40.97394,64.82985,55.31343,36.96194,28.41034,59.28594,41.06932
44183,32.26919,59.01682,69.81339,43.19136,93.14571,50.64371,19.73735,50.80571,27.39358,57.74348,161.15025,40.57611,156.59392,40.79351,64.51137,55.46969,36.96872,28.54909,59.08181,41.13451
44184,32.26919,59.01682,69.81339,43.19136,93.14571,50.64371,19.73735,50.80571,27.39358,57.74348,161.15025,40.57611,156.59392,40.79351,64.51137,55.46969,36.96872,28.54909,59.08181,41.13451
44185,32.26919,59.01682,69.81339,43.19136,93.14571,50.64371,19.73735,50.80571,27.39358,57.74348,161.15025,40.57611,156.59392,40.79351,64.51137,55.46969,36.96872,28.54909,59.08181,41.13451
44186,32.1031,58.99559,69.36261,43.0992,92.81505,50.00467,19.42371,50.81242,27.28955,58.72831,160.82987,40.57651,155.67492,40.74431,63.80362,55.86032,36.77614,28.36408,58.22154,40.80856
44187,32.12682,59.10052,69.2687,43.06848,92.31907,49.97464,19.40033,50.83984,27.30689,59.66328,160.74978,40.57701,154.11475,40.77711,63.87439,56.82388,36.7784,28.14439,58.23612,40.61299
44188,32.17428,59.0528,69.28749,43.176,92.84812,50.47572,19.58732,50.81716,27.39358,58.37926,160.58959,40.57741,157.04274,40.7115,64.08672,57.00617,36.87809,28.43346,58.96516,40.80856
44189,32.24546,59.09545,69.36261,43.26815,93.01344,50.47572,19.58732,50.81953,27.46293,58.74078,161.39053,40.57792,156.80765,40.82632,64.33443,56.71971,36.88714,28.27158,58.936,40.80856
44190,32.24546,59.09545,69.36261,43.26815,93.01344,50.47572,19.58732,50.81953,27.46293,58.74078,161.39053,40.57792,156.80765,40.82632,64.33443,56.71971,36.88714,28.27158,58.936,40.80856
44191,32.24546,59.09545,69.36261,43.26815,93.01344,50.47572,19.58732,50.81953,27.46293,58.74078,161.39053,40.57792,156.80765,40.82632,64.33443,56.71971,36.88714,28.27158,58.936,40.80856
44192,32.24546,59.09545,69.36261,43.26815,93.01344,50.47572,19.58732,50.81953,27.46293,58.74078,161.39053,40.57792,156.80765,40.82632,64.33443,56.71971,36.88714,28.27158,58.936,40.80856
44193,32.22173,59.11678,70.07634,43.65215,93.50943,50.90999,19.77431,50.85403,27.48026,59.08983,162.27157,40.57832,157.44881,41.08876,64.79447,56.27699,36.8894,28.24845,59.47098,41.13451
44194,32.26919,59.13811,70.07634,43.49855,93.24014,51.37767,19.96131,50.85641,27.46293,59.45135,161.9512,40.57875,156.50843,40.95754,64.1221,55.54496,36.98909,28.28314,60.1423,41.20491
44195,32.37003,59.15943,70.35807,43.54463,93.43951,51.41107,19.96131,50.85879,27.6438,58.45406,162.43176,40.57915,157.81214,41.03956,64.51137,56.09207,37.08878,28.19064,60.24446,41.68166
44196,32.37003,59.20209,70.24538,43.79038,94.20378,51.14383,19.86781,50.86067,27.69825,58.90284,163.55309,40.58569,159.17996,41.29268,64.47598,55.93575,37.09104,28.05188,59.96718,41.68166
44197,32.37003,59.20209,70.24538,43.79038,94.20378,51.14383,19.86781,50.86067,27.69825,58.90284,163.55309,40.58569,159.17996,41.29268,64.47598,55.93575,37.09104,28.05188,59.96718,41.68166
44198,32.37003,59.20209,70.24538,43.79038,94.20378,51.14383,19.86781,50.86067,27.69825,58.90284,163.55309,40.58569,159.17996,41.29268,64.47598,55.93575,37.09104,28.05188,59.96718,41.68166
